wid,card_id,card_name,image_url,platform_type,configurable_flag,configurable_runtime_flag,card_desc,card_system_type,configure_content,is_deleted,card_status,version_number
"36","SYS_CARD_UNDONE","待办","/SYS_CARD_UNDONE/images/display.png","0",0,1,"待办",0,"",0,0,"1.0.0"
