wid,menu_name,icon_url,order_number,auth_type,is_enabled,open_type,link_url,parent_id,programme_id,menu_type,page_id,icon_type,menu_name_lang_key,is_deleted
b22980ca84a744cebc713bc27ac00dad,首页,,41,1,1,0,/portal/home,0,728df27e370b4281bff7ba010406858c,1,7fd49e3790d04c8499f0757958321fa1,1,852222269127131136,0
069bda06cc374b0488536101b9391c73,办事大厅,,42,1,1,0,/portal/hall,0,728df27e370b4281bff7ba010406858c,1,8f9b0d36310c4ea8aa2139fedbb5550f,1,852222269131325440,0
5ccf5326fd7a4a8aaf00ac8ed5a6cb5b,工作台,,43,1,1,0,/portal/work,0,728df27e370b4281bff7ba010406858c,1,394f5e26be37438aa4024e2d97639d41,1,852222269131325441,0

6d0b2e8a52eb4399bd63f9ca6a0c63d3,首页,,44,1,1,0,/portal/home,0,2d8296b6d3bc49ec977af23029b3d718,1,053407a35a094f1a849c60ef221c6a7a,1,852584072080261120,0
e38ce5c4e3f54bf482d49898006ffe7e,办事大厅,,45,1,1,0,/portal/hall,0,2d8296b6d3bc49ec977af23029b3d718,1,4a19c1d368a14e63abb35bb9eeb23124,1,852584072080261121,0
f75aad27cf9c408fac7615986bfbf824,工作台,,46,1,1,0,/portal/work,0,2d8296b6d3bc49ec977af23029b3d718,1,77dcba2a609d458f8a0f64d60b797a30,1,852584072080261122,0
