wid,template_id,template_system_type,template_name,template_img_url,template_desc,configurable_flag,configurable_runtime_flag,configure_content,platform_type,template_status,version_number,is_deleted,template_img_mobile_url
"aedca95225cf43f592dd465348fd7c73","SYS_TEMPLATE_WORK",0,"Work模板","/sys_template_work/base/image/display.png","Work模板",0,1,"","0;1","0","1.0.0",0,"/sys_template_work/base/image/mobile_display.png"
