wid,card_id,card_name,image_url,platform_type,configurable_flag,configurable_runtime_flag,card_desc,card_system_type,configure_content,is_deleted,card_status,version_number
"38","SYS_CARD_CALENDAR","我的日程","/SYS_CARD_CALENDAR/pc/img/display.png","0",0,1,"我的日程",0,"",0,0,"1.0.0"
