wid,menu_name,icon_url,order_number,auth_type,is_enabled,open_type,link_url,parent_id,programme_id,menu_type,page_id,icon_type,menu_name_lang_key,is_deleted
040f2522a501a3756bcb6720fa3236fe,我的大学,icon-menu-MyUniversity,32,1,1,0,/portal/home,0,2d8296b6d3bc49ec977af23029b3d718,1,2cacb4498be0fcc01c27291749c69a83,1,770951172574937088,0
93b6251bd649a2b09485a523d1ec6523,办事大厅,icon-menu-BusinessLobby,33,2,1,0,/portal/hall,0,2d8296b6d3bc49ec977af23029b3d718,1,b338975fa37b5588138e484ecf0f7891,1,770951359070470144,0
62730a09f557153043e76fcd471819ab,工作台,icon-menu-Workbench,34,2,1,0,/portal/work,0,2d8296b6d3bc49ec977af23029b3d718,1,b9e2940e7a26e349118b6ed04a1b0a86,1,770951555221291008,0
040f2522a501a3756bcb6720fa3236fd,我的大学,icon-menu-MyUniversity,32,1,1,0,/portal/home,0,2d8296b6d3bc49ec977af23029b3d717,1,2cacb4498be0fcc01c27291749c69a81,1,770951172574937089,0
93b6251bd649a2b09485a523d1ec6524,办事大厅,icon-menu-BusinessLobby,33,2,1,0,/portal/hall,0,2d8296b6d3bc49ec977af23029b3d717,1,b338975fa37b5588138e484ecf0f7890,1,770951359070470145,0
62730a09f557153043e76fcd471819ac,工作台,icon-menu-Workbench,34,2,1,0,/portal/work,0,2d8296b6d3bc49ec977af23029b3d717,1,b9e2940e7a26e349118b6ed04a1b0a85,1,770951555221291009,0

