wid,source_type,lang_key,lang_country,lang_value,is_deleted
530803524b6848e58dc8d9fe83e934cc,0,865612466313232391,zh_CN,新闻列表,0
d930968fe9f64b02ad13a7c0ded86aec,0,865612466313232390,zh_CN,任务列表,0
