wid,icon_name,icon_type,icon_desc,icon_url,order_number,is_deleted,icon_item
"143","icon-zixunweixuanzhong",0,"资讯未选中","icon-zixunweixuanzhong",143,0,0
"144","icon-xiaoxiweixuanzhong",0,"消息未选中","icon-xiaoxiweixuanzhong",144,0,0
"145","icon-fuwuweixuanzhong",0,"服务未选中","icon-fuwuweixuanzhong",145,0,0
"146","icon-wodeweixuanzhong",0,"我的未选中","icon-wodeweixuanzhong",146,0,0
"147","icon-a-shouye1",0,"首页","icon-a-shouye1",147,0,0
